run,TestTimes,VoltageV,CurrentA,SurfaceTempdegC,TsurfaceK,deltaTK,SoCproxy,powerW,dVdt,dTdt,window_mean_temp_C,window_max_temp_C,temp_rise_from_start_C
k3,4759.145728,2.8177390098571777,-16.746963500976562,29.42745018005371,302.5774501800537,4.427450180053711,0.1869052999159869,47.188572353355994,-0.005171775817871094,0.0,29.187112045288085,29.42745018005371,3.612253189086914
k3,4760.146028,2.816133499145508,-16.74779510498047,30.127641677856445,303.2776416778564,5.127641677856445,0.1859608818502987,47.164026831960655,-0.0016055107116699219,0.7001914978027344,29.447319412231444,30.127641677856445,4.312444686889648
k3,4761.146028,2.811363935470581,-16.747230529785156,30.127641677856445,303.2776416778564,5.127641677856445,0.1831552561591653,47.08255993044986,-0.004769563674926758,0.0,29.707526779174806,30.127641677856445,4.312444686889648
k3,4762.145928000001,2.80899715423584,-16.74736785888672,30.127641677856445,303.2776416778564,5.127641677856445,0.18176303190343518,47.04330865655356,-0.002366781234741211,0.0,29.84756507873535,30.127641677856445,4.312444686889648
k3,4763.146928,2.8058269023895264,-16.74736785888672,30.687196139546185,303.83719613954617,5.687196139546188,0.17989817787619197,46.99021528267804,-0.0031702518463134766,0.5595544616897392,30.099514270633847,30.687196139546185,4.871999148579388
k3,4764.145728,2.8014817237854004,-16.747604370117188,30.687252044677734,303.8372520446777,5.687252044677734,0.1773421904620002,46.9181075600718,-0.0043451786041259766,5.590513154984933e-05,30.351474643558653,30.687252044677734,4.8720550537109375
k3,4765.145628,2.796975612640381,-16.74713897705078,30.687252044677734,303.8372520446777,5.687252044677734,0.17469153684728284,46.84133930031021,-0.004506111145019531,0.0,30.463396716922908,30.687252044677734,4.8720550537109375
k3,4766.146328000001,2.7895350456237793,-16.7470703125,31.324917967466238,304.47491796746624,6.324917967466263,0.17031473271987016,46.71653954824433,-0.0074405670166015625,0.6376659227885035,30.70285197484487,31.324917967466238,5.509720976499441
k3,4767.146728000001,2.7810120582580566,-16.747177124023438,31.324981689453125,304.4749816894531,6.324981689453125,0.1653012107400333,46.57410152369266,-0.008522987365722656,6.372198688708863e-05,30.942319977164203,31.324981689453125,5.509784698486328
k3,4768.146728000001,2.774134874343872,-16.747215270996094,31.324981689453125,304.4749816894531,6.324981689453125,0.16125580843757178,46.459033931414524,-0.00687718391418457,0.0,31.069877087145592,31.324981689453125,5.509784698486328
k3,4769.146128,2.763711929321289,-16.74749755859375,31.963722229003906,305.1137222290039,6.963722229003906,0.1551246643066406,46.28525878896471,-0.010422945022583008,0.6387405395507812,31.325171124010826,31.963722229003906,6.148525238037109
k3,4770.147028,2.750744581222534,-16.747230529785156,31.963722229003906,305.1137222290039,6.963722229003906,0.1474968124838436,46.06735363029111,-0.012967348098754883,0.0,31.58046516087606,31.963722229003906,6.148525238037109
k3,4771.146928,2.746608018875122,-16.747833251953125,31.963722229003906,305.1137222290039,6.963722229003906,0.14506354051477768,45.999733108597866,-0.004136562347412109,0.0,31.708226013183594,31.963722229003906,6.148525238037109
k3,4772.1462280000005,2.7402424812316895,-16.748458862304688,32.591447956160785,305.74144795616075,7.591447956160778,0.14131910660687613,45.894838469648676,-0.006365537643432617,0.6277257271568786,31.961519266525123,32.591447956160785,6.776250965193988
k3,4773.146928,2.7086381912231445,-16.74828338623047,32.59151077270508,305.74151077270506,7.591510772705078,0.1227283477783203,45.36504001737194,-0.03160429000854492,6.28165442932982e-05,32.21482508317551,32.59151077270508,6.776313781738281
k3,4774.145728,2.69998836517334,-16.747581481933594,33.22611999511719,306.37611999511716,8.226119995117188,0.11764021480784695,45.218275146013184,-0.008649826049804688,0.6346092224121094,32.46730463639817,33.22611999511719,7.410923004150391
k3,4775.146728000001,2.69683575630188,-16.748565673828125,33.22611999511719,306.37611999511716,8.226119995117188,0.1157857390011058,45.168130775949976,-0.003152608871459961,0.0,32.719784189620825,33.22611999511719,7.410923004150391
k3,4776.145728,2.7007124423980713,-16.7486572265625,33.22611999511719,306.37611999511716,8.226119995117188,0.11806614258710074,45.233306965237716,0.0038766860961914062,0.0,32.97226374284348,33.22611999511719,7.410923004150391
k3,4777.145428000001,2.689772367477417,-16.748153686523438,33.89642495378348,307.04642495378346,8.89642495378348,0.11163080439848057,45.048720992275776,-0.010940074920654297,0.6703049586662928,33.23325914236803,33.89642495378348,8.081227962816683
k3,4778.145928000001,2.669872283935547,-16.74817657470703,33.89649200439453,307.0464920043945,8.896492004394531,0.09992487290326285,44.715492443268886,-0.019900083541870117,6.705061105094501e-05,33.494255388705916,33.89649200439453,8.081295013427734
k3,4779.145828000001,2.6762287616729736,-16.74895477294922,33.89649200439453,307.0464920043945,8.896492004394531,0.10366397745469036,44.82403449132653,0.006356477737426758,0.0,33.62832979056138,33.89649200439453,8.081295013427734
k3,4780.1462280000005,2.6667933464050293,-16.74901580810547,34.57783126831055,307.7278312683105,9.577831268310547,0.098113733179429,44.66616391588832,-0.009435415267944336,0.6813392639160156,33.89867204520006,34.57783126831055,8.76263427734375
k3,4781.145828000001,2.657409906387329,-16.747711181640625,34.57783126831055,307.7278312683105,9.577831268310547,0.09259406258078182,44.50553360340564,-0.009383440017700195,0.0,34.16901429983873,34.57783126831055,8.76263427734375
k3,4782.146828000001,2.6401939392089844,-16.746780395507812,34.57783126831055,307.7278312683105,9.577831268310547,0.08246702306410844,44.214748101483565,-0.017215967178344727,0.0,34.30529556274414,34.57783126831055,8.76263427734375
k3,4783.146128,2.6367039680480957,-16.74749755859375,35.23469454550497,308.38469454550494,10.234694545504965,0.08041409885182099,44.158193267619936,-0.003489971160888672,0.6568632771944252,34.57293607096623,35.23469454550497,9.419497554538175
k3,4784.146028,2.640367031097412,-16.74908447265625,35.23476028442383,308.3847602844238,10.234760284423828,0.08256884182200712,44.22373044266715,0.0036630630493164062,6.573891885608418e-05,34.840589726972084,35.23476028442383,9.419563293457031
k3,4785.145928000001,2.63576340675354,-16.74671173095703,35.23476028442383,308.3847602844238,10.234760284423828,0.07986082750208237,44.14036996390678,-0.00460362434387207,0.0,34.97197553019474,35.23476028442383,9.419563293457031
